workbook,requested_view,twb_file,worksheet,datasources,filters_count
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Cruces Relevantes - Datos Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Cruces Relevantes - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Cruces Relevantes - Filtro Inidicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Cruces Relevantes - Titulo,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Departamental Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Provincial Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Provincial Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Provincial Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Regional Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Regional Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Tapa valores geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Distribución Territorial - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Evolución Temporal - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Evolución Temporal - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Evolución Temporal - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Evolución Temporal - Lineas x año,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Evolución Temporal - Lineas x período,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Evolución Temporal . BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Evolución temporal - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Home - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Indicador - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Limpiar Filtros - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Mapa Indicadores - BTN Abrir,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Mapa Indicadores - BTN Abrir/Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Mapa Indicadores - BTN Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Mapa Indicadores - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Mapa Indicadores - Titulo,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Principal - SET PARAMETROS,,0
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Tablero - BTN Documentación,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Tablero - BTN Ficha indicadores,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Tablero - BTN Reportes,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Tablero - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Tablero - Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Tablero - Secciones,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Temas - Tabla,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Temas - Tabla (2),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5cViviviendaEPHChabitacionales,DHBEvolucinTemporal,2.5c Vivivienda EPH C habitacionales.twb,Temas - Tabla (3),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Admin SM - BTN Documentación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Admin SM - BTN Instructivo Navegación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Admin SM - Contacto,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Admin SM - Descripción,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Caracteristicas - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Características - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Características - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Características - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Características - Jerarquía,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Características - Torta,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Características - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Características- Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,11
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - Aperturas - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - Aperturas y Grupos - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - Aperturas y Grupos - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - Datos Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - Filtro Inidicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Cruces Relevantes - Titulo,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Departamental Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Provincial Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Provincial Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Provincial Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Regional Geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Regional Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Tapa valores geográfico,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Distribución Territorial - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Evolución Temporal - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Evolución Temporal - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Evolución Temporal - Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Evolución Temporal - Lineas x año,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Evolución Temporal - Lineas x período,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Evolución Temporal . BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Evolución temporal - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,4
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Home - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Indicador - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Limpiar Filtros - BTN,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Mapa Indicadores - BTN Abrir,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Mapa Indicadores - BTN Abrir/Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Mapa Indicadores - BTN Cerrar,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Mapa Indicadores - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Mapa Indicadores - Titulo,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Principal - SET PARAMETROS,,0
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Tablero - BTN Documentación,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Tablero - BTN Ficha indicadores,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Tablero - BTN Reportes,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Tablero - Datos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Tablero - Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Tablero - Secciones,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Temas - Tabla,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Temas - Tabla (2),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_5dViviviendaEPHServicios,DHBEvolucinTemporal,2.5d Vivivienda EPH Servicios.twb,Temas - Tabla (3),federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Admin SM - BTN Documentación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Admin SM - BTN Instructivo Navegación,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Admin SM - Contacto,federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Admin SM - Descripción,federated.0qiz8oi1sb3cd813zi06q01yhyh5,0
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Caracteristicas - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,2
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Características - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Características - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Características - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Características - Jerarquía,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,9
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Características - Torta,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Características - Título,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Características- Filtro Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - Aperturas - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,11
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - Aperturas - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - Aperturas y Grupos - Barras,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - Aperturas y Grupos - Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,10
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - Datos Indicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,7
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - Filtro Inidicador,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Cruces Relevantes - Titulo,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,8
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Distribución Territorial - BTN,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,3
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Distribución Territorial - BTN Mostrar Gráficos,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,1
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Distribución Territorial - Departamental Tabla,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,6
2_6aTrabajoadolescenteCenso,DHBEvolucinTemporal,2.6a Trabajo adolescente Censo.twb,Distribución Territorial - Filtro,Parameters | federated.0qiz8oi1sb3cd813zi06q01yhyh5,5
