workbook,requested_view,twb_file,datasource,datasource_internal,field_name,caption,datatype,role,type,aggregation,semantic_role,hidden,param_domain_type,calculation_class,formula,members_json
4_3cMortalidadMaterna,DHBEvolucinTemporal,4.3c Mortalidad Materna.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_grafico_apertura_grupo (copia)_1886797147614048275],p_grafico_caracteristicas,string,measure,nominal,,,,list,tableau,"""Todos""",[]
4_3cMortalidadMaterna,DHBEvolucinTemporal,4.3c Mortalidad Materna.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_mostrar_indicadores (copy)_4723009404655562774],p_ver_graficos_caracteristicas,boolean,measure,nominal,,,,list,tableau,false,[]
4_3cMortalidadMaterna,DHBEvolucinTemporal,4.3c Mortalidad Materna.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_caracteristicas (copy)_54254335857623040],p_ver_graficos_cruces_relevantes,boolean,measure,nominal,,,,list,tableau,false,[]
4_3cMortalidadMaterna,DHBEvolucinTemporal,4.3c Mortalidad Materna.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_cruces_relevantes (copy)_54254335887020034],p_ver_graficos_dist_territorial,boolean,measure,nominal,,,,list,tableau,false,[]
4_3cMortalidadMaterna,DHBEvolucinTemporal,4.3c Mortalidad Materna.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_dist_territorial (copy)_54254335887122435],p_ver_graficos_evol_temporal,boolean,measure,nominal,,,,list,tableau,false,[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[Gráfico seleccionado (copia)_541839333440561152],p_grafico_cruces_relevantes,string,measure,nominal,,,,list,tableau,"""Barras y tabla""","[{""value"": ""\""Barras\""""}, {""value"": ""\""Tabla\""""}, {""value"": ""\""Barras y tabla\""""}]"
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[Parametro gráfico (copia)_541839334149496838],p_seccion,string,measure,nominal,,,,list,tableau,"""Situación General""",[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[Parámetro 1],p_grafico,string,measure,nominal,,,,list,tableau,"""Evolución temporal""","[{""value"": ""\""Evolución temporal\""""}, {""value"": ""\""Distribución territorial\""""}, {""value"": ""\""Cruces relevantes\""""}, {""value"": ""\""Características\""""}]"
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[Parámetro 2],p_tablero,string,measure,nominal,,,,list,tableau,"""4.4a. Mortalidad de NNyA. Tasa de mortalidad""",[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[Parámetro 3],p_codigo_indicador,string,measure,nominal,,,,any,tableau,"""""",[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[p_grafico (copia)],p_mostrar_indicadores,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[p_grafico_apertura_grupo (copia)_1886797147614048275],p_grafico_caracteristicas,string,measure,nominal,,,,list,tableau,"""Todos""","[{""value"": ""\""Jerarquía\""""}, {""value"": ""\""Torta\""""}, {""value"": ""\""Barras\""""}, {""value"": ""\""Todos\""""}]"
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[p_mostrar_indicadores (copy)_4723009404655562774],p_ver_graficos_caracteristicas,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[p_ver_graficos_caracteristicas (copy)_54254335857623040],p_ver_graficos_cruces_relevantes,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[p_ver_graficos_cruces_relevantes (copy)_54254335887020034],p_ver_graficos_dist_territorial,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,Parameters,Parameters,[p_ver_graficos_dist_territorial (copy)_54254335887122435],p_ver_graficos_evol_temporal,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Gráfico seleccionado (copia)_541839333440561152],p_grafico_cruces_relevantes,string,measure,nominal,,,,list,tableau,"""Barras y tabla""",[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parametro gráfico (copia)_541839334149496838],p_seccion,string,measure,nominal,,,,list,tableau,"""Situación General""",[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parámetro 1],p_grafico,string,measure,nominal,,,,list,tableau,"""Evolución temporal""",[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parámetro 2],p_tablero,string,measure,nominal,,,,list,tableau,"""4.4a. Mortalidad de NNyA. Tasa de mortalidad""",[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_grafico (copia)],p_mostrar_indicadores,boolean,measure,nominal,,,,list,tableau,false,[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_grafico_apertura_grupo (copia)_1886797147614048275],p_grafico_caracteristicas,string,measure,nominal,,,,list,tableau,"""Todos""",[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_mostrar_indicadores (copy)_4723009404655562774],p_ver_graficos_caracteristicas,boolean,measure,nominal,,,,list,tableau,false,[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_caracteristicas (copy)_54254335857623040],p_ver_graficos_cruces_relevantes,boolean,measure,nominal,,,,list,tableau,false,[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_cruces_relevantes (copy)_54254335887020034],p_ver_graficos_dist_territorial,boolean,measure,nominal,,,,list,tableau,false,[]
4_4aMortalidadNNyATasa,DHBEvolucinTemporal,4.4a Mortalidad NNyA Tasa.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_dist_territorial (copy)_54254335887122435],p_ver_graficos_evol_temporal,boolean,measure,nominal,,,,list,tableau,false,[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[Gráfico seleccionado (copia)_541839333440561152],p_grafico_cruces_relevantes,string,measure,nominal,,,,list,tableau,"""Barras y tabla""","[{""value"": ""\""Barras\""""}, {""value"": ""\""Tabla\""""}, {""value"": ""\""Barras y tabla\""""}]"
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[Parametro gráfico (copia)_541839334149496838],p_seccion,string,measure,nominal,,,,list,tableau,"""Situación General""",[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[Parámetro 1],p_grafico,string,measure,nominal,,,,list,tableau,"""Evolución temporal""","[{""value"": ""\""Evolución temporal\""""}, {""value"": ""\""Distribución territorial\""""}, {""value"": ""\""Cruces relevantes\""""}, {""value"": ""\""Características\""""}]"
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[Parámetro 2],p_tablero,string,measure,nominal,,,,list,tableau,"""4.4b. Mortalidad de NNyA. Principales causas de muerte""",[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[Parámetro 3],p_codigo_indicador,string,measure,nominal,,,,any,tableau,"""""",[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[p_grafico (copia)],p_mostrar_indicadores,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[p_grafico_apertura_grupo (copia)_1886797147614048275],p_grafico_caracteristicas,string,measure,nominal,,,,list,tableau,"""Todos""","[{""value"": ""\""Jerarquía\""""}, {""value"": ""\""Torta\""""}, {""value"": ""\""Barras\""""}, {""value"": ""\""Todos\""""}]"
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[p_mostrar_indicadores (copy)_4723009404655562774],p_ver_graficos_caracteristicas,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[p_ver_graficos_caracteristicas (copy)_54254335857623040],p_ver_graficos_cruces_relevantes,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[p_ver_graficos_cruces_relevantes (copy)_54254335887020034],p_ver_graficos_dist_territorial,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,Parameters,Parameters,[p_ver_graficos_dist_territorial (copy)_54254335887122435],p_ver_graficos_evol_temporal,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Gráfico seleccionado (copia)_541839333440561152],p_grafico_cruces_relevantes,string,measure,nominal,,,,list,tableau,"""Barras y tabla""",[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parametro gráfico (copia)_541839334149496838],p_seccion,string,measure,nominal,,,,list,tableau,"""Situación General""",[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parámetro 1],p_grafico,string,measure,nominal,,,,list,tableau,"""Evolución temporal""",[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parámetro 2],p_tablero,string,measure,nominal,,,,list,tableau,"""4.4b. Mortalidad de NNyA. Principales causas de muerte""",[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_grafico (copia)],p_mostrar_indicadores,boolean,measure,nominal,,,,list,tableau,false,[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_grafico_apertura_grupo (copia)_1886797147614048275],p_grafico_caracteristicas,string,measure,nominal,,,,list,tableau,"""Todos""",[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_mostrar_indicadores (copy)_4723009404655562774],p_ver_graficos_caracteristicas,boolean,measure,nominal,,,,list,tableau,false,[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_caracteristicas (copy)_54254335857623040],p_ver_graficos_cruces_relevantes,boolean,measure,nominal,,,,list,tableau,false,[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_cruces_relevantes (copy)_54254335887020034],p_ver_graficos_dist_territorial,boolean,measure,nominal,,,,list,tableau,false,[]
4_4bMortalidadNNyACausas,DHBEvolucinTemporal,4.4b Mortalidad NNyA Causas.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_dist_territorial (copy)_54254335887122435],p_ver_graficos_evol_temporal,boolean,measure,nominal,,,,list,tableau,false,[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[Gráfico seleccionado (copia)_541839333440561152],p_grafico_cruces_relevantes,string,measure,nominal,,,,list,tableau,"""Barras y tabla""","[{""value"": ""\""Barras\""""}, {""value"": ""\""Tabla\""""}, {""value"": ""\""Barras y tabla\""""}]"
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[Parametro gráfico (copia)_541839334149496838],p_seccion,string,measure,nominal,,,,list,tableau,"""Situación General""",[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[Parámetro 1],p_grafico,string,measure,nominal,,,,list,tableau,"""Evolución temporal""","[{""value"": ""\""Evolución temporal\""""}, {""value"": ""\""Distribución territorial\""""}, {""value"": ""\""Cruces relevantes\""""}, {""value"": ""\""Características\""""}]"
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[Parámetro 2],p_tablero,string,measure,nominal,,,,list,tableau,"""4.6. Nutrición""",[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[Parámetro 3],p_codigo_indicador,string,measure,nominal,,,,any,tableau,"""""",[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[p_grafico (copia)],p_mostrar_indicadores,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[p_grafico_apertura_grupo (copia)_1886797147614048275],p_grafico_caracteristicas,string,measure,nominal,,,,list,tableau,"""Todos""","[{""value"": ""\""Jerarquía\""""}, {""value"": ""\""Torta\""""}, {""value"": ""\""Barras\""""}, {""value"": ""\""Todos\""""}]"
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[p_mostrar_indicadores (copy)_4723009404655562774],p_ver_graficos_caracteristicas,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[p_ver_graficos_caracteristicas (copy)_54254335857623040],p_ver_graficos_cruces_relevantes,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[p_ver_graficos_cruces_relevantes (copy)_54254335887020034],p_ver_graficos_dist_territorial,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,Parameters,Parameters,[p_ver_graficos_dist_territorial (copy)_54254335887122435],p_ver_graficos_evol_temporal,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Gráfico seleccionado (copia)_541839333440561152],p_grafico_cruces_relevantes,string,measure,nominal,,,,list,tableau,"""Barras y tabla""",[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parametro gráfico (copia)_541839334149496838],p_seccion,string,measure,nominal,,,,list,tableau,"""Situación General""",[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parámetro 1],p_grafico,string,measure,nominal,,,,list,tableau,"""Evolución temporal""",[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[Parámetro 2],p_tablero,string,measure,nominal,,,,list,tableau,"""4.6. Nutrición""",[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_grafico (copia)],p_mostrar_indicadores,boolean,measure,nominal,,,,list,tableau,false,[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_grafico_apertura_grupo (copia)_1886797147614048275],p_grafico_caracteristicas,string,measure,nominal,,,,list,tableau,"""Todos""",[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_mostrar_indicadores (copy)_4723009404655562774],p_ver_graficos_caracteristicas,boolean,measure,nominal,,,,list,tableau,false,[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_caracteristicas (copy)_54254335857623040],p_ver_graficos_cruces_relevantes,boolean,measure,nominal,,,,list,tableau,false,[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_cruces_relevantes (copy)_54254335887020034],p_ver_graficos_dist_territorial,boolean,measure,nominal,,,,list,tableau,false,[]
4_6Nutricin,DHBEvolucinTemporal,4.6 Nutrici├│n.twb,DATOS_ADMIN_SM,federated.0qiz8oi1sb3cd813zi06q01yhyh5,[p_ver_graficos_dist_territorial (copy)_54254335887122435],p_ver_graficos_evol_temporal,boolean,measure,nominal,,,,list,tableau,false,[]
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Parameters,Parameters,[Gráfico seleccionado (copia)_541839333440561152],p_grafico_cruces_relevantes,string,measure,nominal,,,,list,tableau,"""Barras y tabla""","[{""value"": ""\""Barras\""""}, {""value"": ""\""Tabla\""""}, {""value"": ""\""Barras y tabla\""""}]"
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Parameters,Parameters,[Parametro gráfico (copia)_541839334149496838],p_seccion,string,measure,nominal,,,,list,tableau,"""Situación General""",[]
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Parameters,Parameters,[Parámetro 1],p_grafico,string,measure,nominal,,,,list,tableau,"""Evolución temporal""","[{""value"": ""\""Evolución temporal\""""}, {""value"": ""\""Distribución territorial\""""}, {""value"": ""\""Cruces relevantes\""""}, {""value"": ""\""Características\""""}]"
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Parameters,Parameters,[Parámetro 2],p_tablero,string,measure,nominal,,,,list,tableau,"""5.1a. NNyA y jóvenes con medidas de protección excepcional. NNyA y jóvenes en dispositivos de cuidado""",[]
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Parameters,Parameters,[Parámetro 3],p_codigo_indicador,string,measure,nominal,,,,any,tableau,"""""",[]
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Parameters,Parameters,[p_grafico (copia)],p_mostrar_indicadores,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Parameters,Parameters,[p_grafico_apertura_grupo (copia)_1886797147614048275],p_grafico_caracteristicas,string,measure,nominal,,,,list,tableau,"""Todos""","[{""value"": ""\""Jerarquía\""""}, {""value"": ""\""Torta\""""}, {""value"": ""\""Barras\""""}, {""value"": ""\""Todos\""""}]"
5_1aNNyAconmedidasdeproteccion_NNyA,DHBEvolucinTemporal,5.1a NNyA con medidas de proteccion. NNyA.twb,Parameters,Parameters,[p_mostrar_indicadores (copy)_4723009404655562774],p_ver_graficos_caracteristicas,boolean,measure,nominal,,,,list,tableau,false,"[{""value"": ""true""}, {""value"": ""false""}]"
