workbook,requested_view,twb_file,worksheet,column,class,filter_attrs_json,group_filters_json
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x año,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""22""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x período,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1]"", ""filter-group"": ""20""}","[{""function"": ""level-members"", ""level"": ""[TIPO_DE_DATO]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x período,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:APERTURA_NIVEL_1:nk]"", ""filter-group"": ""21""}","[{""function"": ""level-members"", ""level"": ""[none:APERTURA_NIVEL_1:nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x período,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk]"", ""filter-group"": ""16""}","[{""function"": ""member"", ""level"": ""[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x período,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x período,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811825987589:nk]""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811825987589:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal - Lineas x período,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""22""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal . BTN,"[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]",categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]""}","[{""function"": ""crossjoin"", ""{http://www.tableausoftware.com/xml/user}ui-action-filter"": ""[Action88_A2306F1AF23E4F9CAD37CD015AD97FBE]"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""database"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}, {""function"": ""member"", ""level"": ""[BTN Distribuciones (copy)_4723009404404842516]"", ""member"": ""\""Limpiar filtros\""""}, {""function"": ""member"", ""level"": ""[Calculation_4723009402545549324]"", ""member"": ""\""Seleccione\""""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal . BTN,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1]"", ""filter-group"": ""20""}","[{""function"": ""level-members"", ""level"": ""[TIPO_DE_DATO]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal . BTN,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución Temporal . BTN,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:TABLERO_NOMBRE (Tableros):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:TABLERO_NOMBRE (Tableros):nk]"", ""filter-group"": ""18""}","[{""expression"": ""[TABLERO_NOMBRE (Tableros)] = [Parameters].[Parámetro 2]"", ""function"": ""filter"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""filter-by""}, {""function"": ""level-members"", ""level"": ""[none:TABLERO_NOMBRE (Tableros):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución temporal - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[DATOS_SERIES_TEMPORALES_1]"", ""filter-group"": ""20""}","[{""function"": ""level-members"", ""level"": ""[TIPO_DE_DATO]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución temporal - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk]"", ""filter-group"": ""16""}","[{""function"": ""member"", ""level"": ""[none:BTN Mostrar Gráficos Cruces Relevantes (copy)_54254335887208452:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución temporal - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Calculation_334673811823804420:nk]"", ""filter-group"": ""27""}","[{""function"": ""member"", ""level"": ""[none:Calculation_334673811823804420:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Evolución temporal - Título,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""filter-group"": ""22""}","[{""function"": ""level-members"", ""level"": ""[none:INDICADOR_NOMBRE (Indicadores):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Home - BTN,"[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]",categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]""}","[{""function"": ""crossjoin"", ""{http://www.tableausoftware.com/xml/user}ui-action-filter"": ""[Action88_A2306F1AF23E4F9CAD37CD015AD97FBE]"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""database"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}, {""function"": ""member"", ""level"": ""[BTN Distribuciones (copy)_4723009404404842516]"", ""member"": ""\""Limpiar filtros\""""}, {""function"": ""member"", ""level"": ""[Calculation_4723009402545549324]"", ""member"": ""\""Seleccione\""""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Indicador - Datos,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:TABLERO_NOMBRE (Tableros):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:TABLERO_NOMBRE (Tableros):nk]"", ""filter-group"": ""18""}","[{""expression"": ""[TABLERO_NOMBRE (Tableros)] = [Parameters].[Parámetro 2]"", ""function"": ""filter"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""filter-by""}, {""function"": ""level-members"", ""level"": ""[none:TABLERO_NOMBRE (Tableros):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Indicador - Datos,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk]""}","[{""function"": ""member"", ""level"": ""[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Limpiar Filtros - BTN,"[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]",categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]""}","[{""function"": ""crossjoin"", ""{http://www.tableausoftware.com/xml/user}ui-action-filter"": ""[Action88_A2306F1AF23E4F9CAD37CD015AD97FBE]"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""database"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}, {""function"": ""member"", ""level"": ""[BTN Distribuciones (copy)_4723009404404842516]"", ""member"": ""\""Limpiar filtros\""""}, {""function"": ""member"", ""level"": ""[Calculation_4723009402545549324]"", ""member"": ""\""Seleccione\""""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Mapa Indicadores - BTN Abrir,"[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]",categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]""}","[{""function"": ""crossjoin"", ""{http://www.tableausoftware.com/xml/user}ui-action-filter"": ""[Action88_A2306F1AF23E4F9CAD37CD015AD97FBE]"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""database"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}, {""function"": ""member"", ""level"": ""[BTN Distribuciones (copy)_4723009404404842516]"", ""member"": ""\""Limpiar filtros\""""}, {""function"": ""member"", ""level"": ""[Calculation_4723009402545549324]"", ""member"": ""\""Seleccione\""""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Mapa Indicadores - BTN Abrir,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk]""}","[{""function"": ""member"", ""level"": ""[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk]"", ""member"": ""false"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Mapa Indicadores - BTN Cerrar,"[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]",categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]""}","[{""function"": ""crossjoin"", ""{http://www.tableausoftware.com/xml/user}ui-action-filter"": ""[Action88_A2306F1AF23E4F9CAD37CD015AD97FBE]"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""database"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}, {""function"": ""member"", ""level"": ""[BTN Distribuciones (copy)_4723009404404842516]"", ""member"": ""\""Limpiar filtros\""""}, {""function"": ""member"", ""level"": ""[Calculation_4723009402545549324]"", ""member"": ""\""Seleccione\""""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Mapa Indicadores - BTN Cerrar,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk]""}","[{""function"": ""member"", ""level"": ""[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Mapa Indicadores - Tabla,"[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]",categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]""}","[{""function"": ""crossjoin"", ""{http://www.tableausoftware.com/xml/user}ui-action-filter"": ""[Action88_A2306F1AF23E4F9CAD37CD015AD97FBE]"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""database"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}, {""function"": ""member"", ""level"": ""[BTN Distribuciones (copy)_4723009404404842516]"", ""member"": ""\""Limpiar filtros\""""}, {""function"": ""member"", ""level"": ""[Calculation_4723009402545549324]"", ""member"": ""\""Seleccione\""""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Mapa Indicadores - Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:TABLERO_NOMBRE (Tableros):nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:TABLERO_NOMBRE (Tableros):nk]"", ""filter-group"": ""18""}","[{""expression"": ""[TABLERO_NOMBRE (Tableros)] = [Parameters].[Parámetro 2]"", ""function"": ""filter"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""filter-by""}, {""function"": ""level-members"", ""level"": ""[none:TABLERO_NOMBRE (Tableros):nk]"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""all"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Mapa Indicadores - Tabla,[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk],categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk]""}","[{""function"": ""member"", ""level"": ""[none:Visualizar Gráfico Tabla (copia)_2772247096855269376:nk]"", ""member"": ""true"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""relevant"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Mapa Indicadores - Titulo,"[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]",categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]""}","[{""function"": ""crossjoin"", ""{http://www.tableausoftware.com/xml/user}ui-action-filter"": ""[Action88_A2306F1AF23E4F9CAD37CD015AD97FBE]"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""database"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}, {""function"": ""member"", ""level"": ""[BTN Distribuciones (copy)_4723009404404842516]"", ""member"": ""\""Limpiar filtros\""""}, {""function"": ""member"", ""level"": ""[Calculation_4723009402545549324]"", ""member"": ""\""Seleccione\""""}]"
4_2aNatalidad,DHBEvolucinTemporal,4.2a Natalidad.twb,Tablero - BTN Documentación,"[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]",categorical,"{""class"": ""categorical"", ""column"": ""[federated.0qiz8oi1sb3cd813zi06q01yhyh5].[Action (BTN Limpiar filtros,SELECCIONE)]""}","[{""function"": ""crossjoin"", ""{http://www.tableausoftware.com/xml/user}ui-action-filter"": ""[Action88_A2306F1AF23E4F9CAD37CD015AD97FBE]"", ""{http://www.tableausoftware.com/xml/user}ui-domain"": ""database"", ""{http://www.tableausoftware.com/xml/user}ui-enumeration"": ""inclusive"", ""{http://www.tableausoftware.com/xml/user}ui-marker"": ""enumerate""}, {""function"": ""member"", ""level"": ""[BTN Distribuciones (copy)_4723009404404842516]"", ""member"": ""\""Limpiar filtros\""""}, {""function"": ""member"", ""level"": ""[Calculation_4723009402545549324]"", ""member"": ""\""Seleccione\""""}]"
